a_x,a_y,LLTD,bump,FL_Low_Fore,FL_Low_Aft,FL_Up_Fore,FL_Up_Aft,FL_Tie,FL_Push,FR_Low_Fore,FR_Low_Aft,FR_Up_Fore,FR_Up_Aft,FR_Tie,FR_Push,RL_Low_Fore,RL_Low_Aft,RL_Up_Fore,RL_Up_Aft,RL_Toe,RL_Push,RR_Low_Fore,RR_Low_Aft,RR_Up_Fore,RR_Up_Aft,RR_Toe,RR_Push,FL_Fx,FL_Fy,FL_Fz,FR_Fx,FR_Fy,FR_Fz,RL_Fx,RL_Fy,RL_Fz,RR_Fx,RR_Fy,RR_Fz
7.227476860566441,22.376570838971933,0.4,0.0,-2964.55101486068,841.9392758710558,1881.9044010964349,884.7518639517684,-51.1640748142278,-3198.052696460253,0.0,0.0,0.0,0.0,0.0,0.0,-8389.92331747934,3934.3934609196003,5123.057944241965,2070.8553350100874,-163.7294376606264,-7477.785372142434,0.0,0.0,0.0,0.0,0.0,0.0,672.1983256701607,2081.154148588699,-2533.7890905022373,0.0,0.0,-0.0,1459.9073481969392,4519.934248908021,-5502.98501311733,0.0,0.0,-0.0
7.900241180625099,21.93350436194802,0.4,0.0,-3006.2060463631724,997.6653651068491,1861.1118805245978,805.8673899521332,-64.92167053799253,-3081.3550284311573,0.0,0.0,0.0,0.0,0.0,0.0,-8883.397049755713,4485.979177396328,5246.055823465562,1934.7644402295741,-178.6471313324826,-7467.661114841564,0.0,0.0,0.0,0.0,0.0,0.0,714.1499545545721,1982.7003739736842,-2432.4095875871226,0.0,0.0,-0.0,1616.4211937298323,4487.683412800982,-5505.564180368531,0.0,0.0,-0.0
8.558959160168156,21.45144091458808,0.4,0.0,-3033.58288919545,1141.34389847196,1834.8522074979032,728.7880257733332,-77.70150825810862,-2961.4129363117745,0.0,0.0,0.0,0.0,0.0,0.0,-9372.992477859414,5045.311597977254,5364.711328585343,1793.1567697586543,-193.62293223728506,-7449.3924546204125,0.0,0.0,0.0,0.0,0.0,0.0,750.9222617887065,1882.0471308210804,-2328.8432113905455,0.0,0.0,-0.0,1773.9706904608995,4446.127938982404,-5501.634203579018,0.0,0.0,-0.0
9.202459622666582,20.93123758810956,0.4,0.0,-3046.5423501249147,1272.377502654968,1803.1280383594737,653.732123910786,-89.45131236181183,-2838.401818724047,0.0,0.0,0.0,0.0,0.0,0.0,-9857.98474339462,5611.780383150207,5478.858334237379,1646.1892837877006,-208.63732139032766,-7423.041978310586,0.0,0.0,0.0,0.0,0.0,0.0,782.3705660899317,1779.5225268292882,-2223.2740991499345,0.0,0.0,-0.0,1932.3550225967103,4395.192561663032,-5491.202070104104,0.0,0.0,-0.0
9.829598447781324,20.37381928504317,0.4,0.0,-3035.4967270635316,1388.7368194616545,1763.2791942968763,581.1317406955906,-100.04172700180035,-2713.1429419439046,0.0,0.0,0.0,0.0,0.0,0.0,-10307.197815222231,6174.260570274357,5581.798528841764,1496.7498433087144,-223.03662791222078,-7393.205063289329,-14.39839814137117,53.409849309211694,18.435474606849564,-0.6098138388286047,-0.7946445832206295,-40.28355104984807,805.9658777112787,1670.5263424170853,-2115.8899488943207,0.0,0.0,-0.0,2085.2161935035715,4322.029849172176,-5474.286327896409,8.549470880640378,17.720497498473293,-22.444795747534044
10.439260605567508,19.78017707478988,0.4,0.0,-2962.6939405019325,1480.9445566500756,1704.5257601243957,512.8208732890874,-108.83450802131915,-2587.9468195397108,0.0,0.0,0.0,0.0,0.0,0.0,-10587.1896725593,6677.440365571931,5644.519204869338,1359.056522023889,-233.92925911470243,-7378.283076161171,-116.48840741985049,385.3121571094611,133.15007007578177,-6.6931061000496825,-5.959441104392026,-281.8576136671806,811.5254426162003,1537.6679979695782,-2006.8816857240868,0.0,0.0,-0.0,2204.1946494325457,4176.4797451102595,-5450.917052528272,63.861786593668896,121.00449398317728,-157.92856662544227
11.030362138956994,19.15136643153574,0.4,0.0,-2875.262649298039,1553.4945766677151,1640.0859314184286,448.46074060742944,-115.98094314024702,-2459.516258454849,0.0,0.0,0.0,0.0,0.0,0.0,-10839.480422464741,7162.872661323971,5697.137878028861,1222.2624058626793,-244.17272446878994,-7356.225899252189,-246.8632029026551,740.3496581564434,256.2688326303147,-16.90595111088878,-11.863524306666179,-525.9734022542406,810.4744088258508,1407.1788569830105,-1896.4431223531108,0.0,0.0,-0.0,2316.8065394584273,4022.5343854705156,-5421.135793718481,126.6758827080346,219.9398548495174,-296.4110944325712
11.601852090994488,18.488505357657264,0.4,0.0,-2773.934081845241,1606.3550529030306,1570.2371953047846,388.1504477325469,-121.47389211040269,-2328.0418592195883,0.0,0.0,0.0,0.0,0.0,0.0,-11063.309359237293,7628.9225376730865,5739.466976068056,1086.8013131345838,-253.73420596116182,-7327.016199370418,-405.798988997458,1117.4812577753005,387.65816418540237,-31.13226810314242,-18.499831640327756,-772.0309410353755,802.9616325405542,1279.5853910896328,-1784.7706145168313,0.0,0.0,-0.0,2422.6893606969998,3860.7547203565714,-5384.995501458396,196.89537360581986,313.7689690626878,-437.64616228812383
12.152714373400654,17.79277239595401,0.4,0.0,-2659.4788001531165,1639.5566020045048,1495.2722018238599,331.97547913250327,-125.31148802833114,-2193.722022554843,0.0,0.0,0.0,0.0,0.0,0.0,-11258.010811095193,8074.013491963728,5771.3471121938255,953.0986066420867,-262.58312846016486,-7290.644106879201,-593.4650585530746,1515.5606637487942,527.1558170756703,-49.2324191039173,-25.8582618444154,-1019.4279184158087,789.1554875152457,1155.401463652418,-1672.0627118589152,0.0,0.0,-0.0,2521.502843337623,3691.7288441712067,-5342.560431868783,274.39240930032435,401.7375489828085,-581.3826593955455
12.681969573139991,17.065404534242507,0.4,0.0,-2532.704942788334,1653.1922532303392,1415.4981391252322,280.00753545332566,-127.4971447358708,-2056.7626339378357,0.0,0.0,0.0,0.0,0.0,0.0,-11423.015720370822,8496.630915966945,5792.647475470689,821.5702702893007,-270.69122889538806,-7247.107257636162,-809.9229040436592,1933.3385018105291,674.5710676937704,-71.0434733051853,-33.9256840884814,-1267.5608884416522,769.2434822224948,1035.1271648892598,-1558.5198049172384,0.0,0.0,-0.0,2612.9297160680394,3516.070778050611,-5293.90603295479,359.0078257857629,483.096394661668,-727.3650275083569
13.188676693781485,16.30769500603703,0.4,0.0,-2394.456425086367,1647.417371620426,1331.2360930521052,232.30437950898812,-128.03956039612993,-1917.3767414221345,0.0,0.0,0.0,0.0,0.0,0.0,-11557.853166217654,8895.325536724971,5803.266196344786,692.621983761921,-278.03262412385686,-7196.410809939058,-1055.1253737617344,2369.464462277041,829.6849051398848,-96.37947486176023,-42.685948208011396,-1515.8264803036675,743.4318595890007,919.2476474660058,-1444.343768836821,0.0,0.0,-0.0,2696.6764588227516,3334.419232611604,-5239.118810462144,450.5513062537855,557.1031467033134,-875.3337153033863
13.67193482855589,15.520990991227636,0.4,0.0,-2245.611093058322,1622.449534069802,1242.8203903419344,188.9096919029373,-126.95271718056932,-1775.7842277405935,0.0,0.0,0.0,0.0,0.0,0.0,-11662.151830975701,9268.716824130775,5803.130687792201,566.6481946430724,-284.5838775388841,-7138.567437100731,-1328.9158683044047,2822.4894786339987,992.2502334876563,-125.03171474589669,-52.119895968604105,-1763.622615705542,711.94517830229,808.2319611118986,-1329.7376044431883,0.0,0.0,-0.0,2772.4740434758737,3147.4363498517887,-5178.296174073084,548.8015526458238,623.024031448465,-1025.0256398535575
14.130884762135127,14.706691220843458,0.4,0.0,-2087.0788272828627,1578.5683574042719,1150.5979246359398,149.85293670939043,-124.25587700545064,-1632.2114777406282,0.0,0.0,0.0,0.0,0.0,0.0,-11735.641411505629,9615.496368662716,5792.197962656545,444.0311872736626,-290.32406448390975,-7073.597296343918,-1631.0275724452936,3290.867939046186,1161.9920862320569,-156.769007330679,-62.205373292764655,-2010.3497339603632,675.0258746573877,702.5318847173153,-1214.9050773143074,0.0,0.0,-0.0,2840.0786631671303,2955.8064229655383,-5111.54626421551,653.5064670053445,680.1356024659668,-1176.1746543797299
14.564710498285752,13.866243490159993,0.4,0.0,-1919.799592860349,1516.115277546732,1054.9274644327675,115.1492376440413,-119.97357325593148,-1486.8910422231384,0.0,0.0,0.0,0.0,0.0,0.0,-11778.153976965272,9934.431233070467,5770.454927809376,325.14014759216946,-295.23483654082065,-7001.527974785461,-1961.082717284304,3772.959932020779,1338.6078514484052,-191.3379724432681,-72.91724338305569,-2255.4120247423234,632.9338038627817,602.5807542516875,-1100.0503554928296,0.0,0.0,-0.0,2899.272451028013,2760.234592716355,-5038.987759793241,764.3833421035022,727.7264826291557,-1328.512021449957
14.972640710680494,13.001142084571935,0.4,0.0,-1744.7414312088445,1435.4932788083374,956.1789420381252,84.79926516372561,-114.13559843283375,-1340.0612992784627,0.0,0.0,0.0,0.0,0.0,0.0,-11789.625274653734,10224.367282251533,5737.9186558356005,210.33022309849326,-299.30048477001856,-6922.394413370359,-2318.591867373756,4267.0335278393795,1521.7675061628072,-228.4633237280912,-84.22740067688814,-2498.218668504426,585.9457596481999,508.7922846906044,-985.3776464827595,0.0,0.0,-0.0,2949.8641891616803,2561.4455188338343,-4960.749667179266,881.1190608408658,765.0991114242822,-1481.7668907848356
15.353950114288319,12.112925122808264,0.4,0.0,-1562.8983890927927,1337.1665722324174,854.7327224504247,58.78913495529004,-106.77698764978632,-1191.9661142345326,0.0,0.0,0.0,0.0,0.0,0.0,-11770.09598567276,10484.232496060939,5694.6366350113785,99.94157698117897,-302.50800198757594,-6836.238809720719,-2702.953227349892,4771.267097909691,1711.1138584171365,-267.84816429498,-96.10478557198826,-2738.1850846773154,534.3549709103945,421.55938396690647,-871.0908341759646,0.0,0.0,-0.0,2991.690008821754,2360.182024675752,-4876.971090847106,1003.3703039829057,791.5715025857794,-1635.6667808194213
15.707960754904734,11.20317182221329,0.4,0.0,-1375.2883797871739,1221.6602217503291,750.9788509795648,37.09031830781068,-97.93799789614106,-1042.854499352938,0.0,0.0,0.0,0.0,0.0,0.0,-11719.712932237926,10713.040270355152,5640.686998400799,-5.701564671591427,-304.84714417286733,-6743.110500985241,-3113.4519624722434,5283.751674898531,1906.2627955111905,-309.17429080450756,-108.51539986818133,-2974.7341878895486,478.4705739936873,341.25295676273845,-757.3931163540583,0.0,0.0,-0.0,3024.6140828286993,2157.203713106774,-4787.80098604815,1130.7637658745102,806.4790176834083,-1789.9380631655006
16.034043214529635,10.273499690955846,0.4,0.0,-1182.9509706843828,1089.5597166651653,645.3162782190037,19.659564912216084,-87.66408296277217,-892.9802744271669,0.0,0.0,0.0,0.0,0.0,0.0,-11638.730238495036,10909.892712176656,5576.178732945767,-106.29187378747457,-306.3104911076989,-6643.065827913628,-3549.259527411768,5802.493357423737,2106.803536926465,-352.10250736970477,-121.42232288131096,-3207.2976525959048,418.61705902548414,268.2206957400494,-644.486643410156,0.0,0.0,-0.0,3048.5293113540815,1953.2855511880791,-4693.397893974644,1262.8963779066767,809.1761619038462,-1944.3064491128846
16.33161773044954,9.325561652158765,0.4,0.0,-986.945090938459,941.5104886476751,538.1520607768579,6.438838701484222,-76.0058639024366,-742.6017294528307,0.0,0.0,0.0,0.0,0.0,0.0,-11527.51044664016,11073.983935630147,5501.251869456933,-201.5398907023141,-306.8935063547455,-6536.167981540086,-4009.432997656833,6325.41576423628,2312.298890486349,-396.2729509381543,-134.78572819967897,-3435.317186667586,355.1336885088238,202.78585756834406,-532.5721589328549,0.0,0.0,-0.0,3063.3580022884576,1749.2164208394424,-4593.929659879242,1399.3355396853326,799.0384089790489,-2098.497477304726
16.600155226034538,8.361043105061922,0.4,0.0,-788.3466519012445,778.2173709933202,429.90053591615816,-2.6447325634891357,-63.01909486247597,-591.9812905509838,0.0,0.0,0.0,0.0,0.0,0.0,-11386.525589981255,11204.603365674078,5416.077654426642,-291.1750055268535,-306.5945966885196,-6422.486834043772,-4492.91439805333,6850.36254425402,2522.285510393988,-441.3054301706822,-148.562901073302,-3658.245814686726,288.3738861092335,145.24602085359453,-421.8486427914589,0.0,0.0,-0.0,3069.0525474827996,1545.7976321185033,-4489.573134652271,1539.619358088156,775.4640630211694,-2252.2370017197954
16.83917825141721,7.381658928443878,0.4,0.0,-588.2460721263596,600.4439973321306,320.9824679535826,-7.678893138334299,-48.764624083769775,-441.3851903313914,0.0,0.0,0.0,0.0,0.0,0.0,-11216.358224287753,11301.139057739369,5320.85870457185,-374.946452136059,-305.4151710955281,-6302.098755565133,-4998.530023295672,7375.099950557897,2736.274155920122,-486.7997802631812,-162.70825645262462,-3875.5491718970297,218.70459325612302,95.8718228049446,-312.512957357035,0.0,0.0,-0.0,3065.596096210145,1343.841395151679,-4380.513860387301,1683.256894701809,737.8761659343206,-2405.251679094098
17.048261832381094,6.38915043162999,0.4,0.0,-387.74569758743235,409.01213628351184,211.82416391544112,-8.766279595262445,-33.308349804265056,-291.0831438810231,0.0,0.0,0.0,0.0,0.0,0.0,-11017.702418320388,11363.081041775009,5215.829144968749,-452.6243165796106,-303.3596994610041,-6175.086418999569,-5524.989745679031,7897.319488579425,2953.749949698988,-532.3362366788222,-177.1733577273794,-4086.7068099923417,146.50559080337678,54.9056712010192,-204.75949748829765,0.0,0.0,-0.0,3053.003227226438,1144.1692460372763,-4266.945740494075,1829.7284225226083,685.7244600925518,-2557.2694549152284
17.227034225949335,5.385282258507967,0.4,0.0,-187.95710646401585,204.80095768298375,102.85655554466203,-6.0244244161003255,-16.72117073612651,-141.34803155227857,0.0,0.0,0.0,0.0,0.0,0.0,-10791.364703777905,11390.024699986869,5101.2547315527445,-524.0005618569375,-300.43577105673046,-6041.53859506801,-6070.886306157471,8414.640651250882,3174.172634842546,-577.4758313829332,-191.9069362595003,-4291.213516174443,72.168782552802,22.560427941467477,-98.77984490464485,0.0,0.0,-0.0,3031.3206208084653,947.6104212122202,-4149.070694945321,1978.4856932937862,618.4874171061625,-2708.020047125363
17.375177581330103,4.371839250055454,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10530.24594216604,11374.475093439869,4975.530899670033,-587.0873440469951,-296.43309257258215,-5902.052862801852,-6629.645821216887,8918.859846530993,3395.729659947982,-620.326618740138,-206.70082454132896,-4488.7081546672125,0.0,0.0,-0.0,0.0,0.0,-0.0,2998.3448670159555,754.4257728282274,-4027.0983012704096,2127.332519476425,535.2668059381316,-2857.235426672893
17.492428505043723,3.3506232709579042,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10100.286349414655,11190.83440782018,4806.775667882184,-610.3410004054069,-287.5910865217472,-5764.562008184751,-7102.848568348876,9300.756465819542,3594.0705079133204,-633.8003597519985,-218.58835982297668,-4681.71965297339,0.0,0.0,-0.0,0.0,0.0,-0.0,2915.1129023574485,558.3813091070907,-3901.2454219341553,2245.1535066304496,430.052555825491,-3004.6502940583014
17.578578529226682,2.3234500059589016,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9658.73418091022,10976.009982376292,4632.247300554047,-627.9426456704763,-278.1916171900541,-5618.892138999655,-7576.154073406999,9661.268983937856,3790.3337629722087,-643.1888717281688,-230.22544534998582,-4868.190263526202,0.0,0.0,-0.0,0.0,0.0,-0.0,2825.7377653054377,373.4921123867483,-3771.735818763268,2359.942900816434,311.9256393711277,-3150.0025510269897
17.63347448227985,1.29214573163898,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9207.365341824203,10731.367798558576,4452.494964073532,-640.106882482694,-268.2798644741481,-5465.254743170187,-8047.747991525718,9998.754223686854,3983.934492560542,-648.2252018768925,-241.5630003035619,-5047.8295083823805,0.0,0.0,-0.0,0.0,0.0,-0.0,2730.674548949592,200.0983678211679,-3638.799755105991,2471.200423322964,181.0846230123312,-3293.033766570408
17.657018761202018,0.258544069362486,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8747.967219557935,10458.327475849566,4268.075939674395,-647.0581045019524,-257.90182751906724,-5303.876775722452,-8515.818394780572,10311.615979349282,4174.292617371932,-648.6516095136847,-252.5525396198336,-5220.360115559976,0.0,0.0,-0.0,0.0,0.0,-0.0,2630.387653331798,38.51562583076435,-3502.6735864322704,2578.4328812227964,37.75487463116902,-3433.4896364069577
17.649169505124462,-0.7755172748342787,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8282.336727087932,10158.36092081467,4079.5549254006987,-649.0303907786124,-247.10427753591054,-5135.000190552138,-8978.557834068615,10598.306619492856,4360.833659765294,-644.2197160654385,-263.146225856933,-5385.518554689794,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2525.3503188825584,-110.96571975996031,-3363.599340102356,2681.154685129158,-117.81187631615191,-3571.1204351257275
17.609940669738045,-1.80819977761735,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7812.278307224752,9832.990896439085,3887.5033209772964,-646.2673860422383,-235.93470904065023,-4958.881452044472,-9434.165379871303,10857.328625760014,4542.989480481065,-634.6906438399577,-273.29691996495296,-5543.055554349296,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2416.044142782616,-248.08093131174718,-3221.8242850509832,2778.8883547901078,-285.3380030853711,-3705.6814601891565
17.53940200248051,-2.8376673671824633,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7339.60190506208,9483.789517803058,3692.4984977487015,-639.0221679985399,-224.44128970553038,-4775.791027206579,-9880.848634803175,11087.236061137874,4720.199001506861,-619.8351423735801,-282.95823076489165,-5692.736600274968,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2302.9585801951685,-372.5914036332864,-3077.6004921522363,2871.165010536582,-464.52046968554026,-3836.9334670052194
17.437678918528068,-3.8620896877237336,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6866.1209157763315,9112.376680453894,3495.123055847658,-627.5571027902333,-212.67280901623164,-4586.012859068321,-10316.825710726001,11286.635961501148,4891.908912930181,-599.4337012333962,-292.08456294421626,-5834.342413745111,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2186.590432341094,-484.2851161255788,-2931.1843860467297,2957.524848624685,-655.0313417529228,-3964.643094295575
17.304952277811807,-4.8796453537395,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.67893046352346,98.19336338460809,48.57995877272178,-3.2583300407445295,-8.02700157378808,-66.77914000775607,-6350.651425267352,8670.70143843938,3285.3133545919422,-599.7544806104756,-199.3576136812907,-4390.81938471525,-10668.098148028528,11390.275362011002,5040.479929212622,-557.2668040397972,-298.6513745418308,-5972.343231483025,0.0,-0.0,-0.0,34.324300366731585,-9.678756122294244,-46.514212476136265,2053.5424245203812,-579.0572888990893,-2782.8362892279542,3017.094197067371,-850.7593343317691,-4088.5832790034124
17.14145806345533,-5.888525188389244,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.6926710844298,308.44679287877597,157.28943472891825,-7.866079824644116,-25.151498340074234,-216.1275508018928,-5795.600970068229,8156.743884696926,3063.6276812956107,-554.9838160202423,-184.50990169965212,-4189.822473868761,-10907.938973170862,11380.948741689896,5159.7171966212145,-489.112260968351,-302.0056945776057,-6109.12366234998,0.0,-0.0,-0.0,109.57946529387782,-37.643322938139505,-151.5360906674661,1903.856712108968,-654.0230220110996,-2632.819959198387,3043.2939513164774,-1045.4485856255878,-4208.53366000327
16.94748696220536,-6.886935440144019,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-487.9765695213067,506.38176586862267,266.406509599945,-8.708936396434982,-41.18239779158395,-366.1804258832001,-5259.239572332704,7636.671579714583,2844.60933350335,-509.58973541592724,-169.90397700219597,-3981.9281542716653,-11120.543614810562,11336.462060922406,5269.554383922834,-414.5606093119924,-304.4965404991232,-6239.415211833993,0.0,-0.0,-0.0,182.89708720123707,-74.32372920860475,-258.4264054189273,1756.172009973824,-713.6540822512497,-2481.4021195182722,3060.43955667552,-1243.6681433826311,-4324.280969895078
16.72338384760134,-7.873100972011189,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-688.4154815385727,691.090709910914,375.49829495498886,-5.661923566898576,-56.04632135696659,-516.6634187801591,-4743.033328682359,7112.899979725545,2628.8111619517813,-464.0206517980281,-155.59251662916526,-3767.6335217179817,-11305.04896638287,11257.165981504857,5369.709878522375,-333.8085576273539,-306.11474144095956,-6363.12613948203,0.0,-0.0,-0.0,253.8794824084868,-119.52238960362371,-366.99510965163836,1611.0507229005764,-758.4568486865854,-2328.851985580871,3068.468029733332,-1444.5855484530914,-4435.619414185818
16.46954716680283,-8.845268417663252,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-887.9021004885551,861.7230595814813,484.1360544314414,1.3850438374596123,-69.67486401652226,-667.3051925919535,-4248.330842702833,6587.77393345498,2416.7607658108554,-418.70598254787666,-141.62537570103422,-3547.451572534563,-11460.704843851503,11143.518222062408,5459.933754276175,-247.07521058920963,-306.8542751274592,-6480.170697360299,0.0,-0.0,-0.0,322.1407165062626,-173.01150279952736,-477.04917217147414,1469.0268726707575,-788.9674725073652,-2175.4407859573084,3067.3488250298146,-1647.3752079037667,-4542.351037184615
16.186428232165035,-9.801709298859144,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085.3397146862465,1017.4860264245799,591.8961397850013,12.527154707509723,-82.00464668830215,-817.8377333664336,-3776.3639434072074,6063.564897772966,2208.960236356259,-374.05574036658584,-128.04956743692273,-3321.909877268932,-11586.873056234832,10996.080159791876,5540.007656560547,-154.60103526215045,-306.7122094435401,-6590.469338884968,0.0,-0.0,-0.0,387.3073412574822,-234.53438361256676,-588.3929208714768,1330.6058247065662,-805.7498107720589,-2021.4412801620808,3057.0831625246374,-1851.2200487788218,-4644.286073960736
